id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome
352278,0,0,0-9y,none,poverty,0.4440054619901436,0.0,before 2015,1.0,0.0,10238,16000.0,sedan,0,0,0,1.0
366895,0,1,0-9y,university,poverty,0.3045477014251953,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1.0
932163,3,0,30y+,high school,upper class,0.6063735697487103,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,5,1,5,0.0
956893,0,1,0-9y,university,middle class,0.3114923209359311,1.0,after 2015,0.0,0.0,10238,20000.0,sedan,0,0,0,1.0
887772,3,1,10-19y,high school,upper class,0.6089410569003361,1.0,before 2015,1.0,0.0,32765,11000.0,sedan,3,0,0,0.0
944066,1,1,10-19y,university,working class,0.5086395791958668,0.0,before 2015,1.0,0.0,92101,15000.0,sedan,1,1,0,1.0
980884,3,0,10-19y,university,upper class,0.4463844946941819,1.0,before 2015,0.0,1.0,10238,8000.0,sedan,1,0,3,0.0
813442,2,1,10-19y,none,working class,0.3798229504651137,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,1,1,1,0.0
295020,0,0,0-9y,none,poverty,,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,0,0,0,1.0
200691,0,1,0-9y,high school,poverty,0.2619796286414177,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1.0
267400,2,1,0-9y,high school,upper class,0.5533950888413254,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,1.0
490548,0,0,0-9y,high school,middle class,0.454706753385369,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
36679,2,1,20-29y,university,upper class,0.6388669977066651,1.0,after 2015,0.0,0.0,10238,16000.0,sedan,3,1,2,0.0
73625,0,0,0-9y,none,poverty,0.3188544980703689,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,0.0
477976,0,1,0-9y,high school,poverty,,0.0,before 2015,0.0,1.0,32765,,sedan,0,0,0,1.0
899435,3,1,30y+,high school,middle class,,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,4,1,0,0.0
839097,3,0,10-19y,university,upper class,0.7449383495568896,0.0,after 2015,0.0,1.0,10238,16000.0,sports car,0,0,0,0.0
703713,2,0,0-9y,none,middle class,0.6128759842782445,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,0.0
8618,1,0,10-19y,university,upper class,0.7048714803406341,1.0,after 2015,0.0,0.0,32765,8000.0,sedan,1,0,0,0.0
821738,1,1,10-19y,high school,poverty,0.3324021696730569,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,2,0,3,1.0
542130,3,1,30y+,university,upper class,0.6052753027995037,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,2,3,0.0
501875,1,0,10-19y,high school,middle class,0.5478432125011079,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,1,1.0
537205,1,0,10-19y,none,poverty,0.2989742861548093,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,1,0.0
629213,1,0,10-19y,university,upper class,0.5337010547648954,1.0,before 2015,0.0,1.0,32765,,sedan,2,0,1,1.0
483693,0,0,0-9y,high school,working class,0.2919776582051944,0.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1.0
135166,1,1,10-19y,university,upper class,0.7232450278094208,0.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,1,1,0.0
932826,3,0,10-19y,high school,upper class,0.6831120926846176,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
503289,3,0,30y+,none,upper class,0.5984477801924861,1.0,before 2015,1.0,0.0,32765,14000.0,sedan,1,1,1,0.0
424985,2,0,20-29y,university,middle class,0.3921151727680966,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,4,0,2,0.0
291841,1,1,0-9y,university,upper class,0.6214641469256716,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
812388,2,0,0-9y,high school,middle class,0.590549784536155,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
267849,0,0,0-9y,none,poverty,0.4895098267007148,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0
860684,3,1,30y+,university,upper class,0.6541335058481387,0.0,before 2015,1.0,1.0,32765,10000.0,sedan,13,3,4,0.0
675338,3,0,0-9y,high school,upper class,0.5986285534053452,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1.0
563413,1,1,10-19y,none,working class,,1.0,before 2015,0.0,1.0,10238,8000.0,sedan,1,0,1,0.0
711566,0,0,0-9y,university,middle class,,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
752140,1,1,10-19y,university,upper class,0.5368092797791182,1.0,before 2015,0.0,0.0,32765,10000.0,sedan,4,1,2,1.0
889355,1,0,10-19y,university,upper class,0.7268184180645275,1.0,before 2015,1.0,1.0,10238,15000.0,sedan,2,0,0,0.0
652725,2,1,0-9y,university,upper class,0.7156466831231914,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,0.0
293395,0,0,0-9y,high school,working class,,1.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,1.0
302852,2,1,20-29y,high school,middle class,0.5300029601626921,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,9,1,1,0.0
773278,0,0,0-9y,high school,middle class,0.5685720734723521,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
357983,3,1,30y+,university,upper class,0.7180679557502564,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,4,1,5,0.0
542431,2,0,20-29y,university,upper class,,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0
602790,0,0,0-9y,high school,poverty,0.2412935569513577,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0
435057,0,1,0-9y,none,working class,0.5336166248933796,1.0,after 2015,1.0,0.0,32765,10000.0,sedan,0,0,0,0.0
92312,2,1,20-29y,university,upper class,0.5024153597343299,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,1,3,0.0
378149,0,0,0-9y,high school,poverty,0.3655868133054398,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
661856,0,0,0-9y,university,middle class,,1.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0
826053,3,1,30y+,university,upper class,0.7244869628614676,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,6,1,3,0.0
480812,1,0,10-19y,high school,middle class,0.4535732582122292,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,1,0,2,0.0
407773,3,0,10-19y,high school,upper class,0.6057278680009118,1.0,after 2015,0.0,1.0,32765,9000.0,sedan,1,0,1,0.0
112647,2,0,0-9y,high school,middle class,,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0
26688,1,0,10-19y,high school,middle class,0.5551939776516457,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,2,0,3,0.0
293414,3,0,30y+,university,upper class,0.4869348894960016,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,3,1,0,0.0
274896,0,1,0-9y,high school,poverty,0.3071234228183608,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,1.0
168698,1,1,10-19y,university,middle class,0.5198664943388236,0.0,before 2015,1.0,1.0,92101,11000.0,sedan,1,0,1,1.0
590563,1,1,0-9y,none,working class,0.235102472341894,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
144973,3,0,0-9y,high school,upper class,0.4929263167585091,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
560160,0,0,0-9y,high school,poverty,0.4574695879943666,0.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,0.0
199079,3,0,20-29y,high school,upper class,0.6549348081166056,1.0,after 2015,0.0,1.0,32765,11000.0,sedan,2,0,0,0.0
540609,1,1,0-9y,university,poverty,,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1.0
604099,3,0,30y+,high school,upper class,0.5866314851117098,1.0,before 2015,0.0,1.0,10238,11000.0,sports car,3,0,6,0.0
400017,1,0,10-19y,none,poverty,0.2701930462498648,1.0,after 2015,1.0,0.0,10238,12000.0,sedan,0,0,1,0.0
119550,2,0,20-29y,high school,middle class,0.3802025577639479,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,3,0,2,0.0
39077,1,0,10-19y,none,poverty,0.4540753447395993,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,2,0,1,1.0
19568,2,1,10-19y,university,upper class,0.6353945656273279,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,2,0.0
565650,1,0,10-19y,university,upper class,0.5769773254537305,1.0,before 2015,0.0,0.0,32765,14000.0,sedan,2,0,1,0.0
115958,1,0,0-9y,high school,poverty,0.4684196703713496,0.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
977464,2,0,20-29y,high school,upper class,0.5491402858463559,1.0,before 2015,0.0,1.0,92101,,sedan,2,0,0,0.0
374367,2,0,20-29y,university,upper class,0.6230590448522321,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,5,1,2,0.0
271313,3,1,20-29y,high school,upper class,0.6572762925654707,0.0,before 2015,1.0,1.0,10238,7000.0,sedan,3,0,3,0.0
320313,1,0,10-19y,high school,upper class,0.5957149581490123,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,2,0,2,0.0
370440,1,0,10-19y,high school,upper class,0.6315436327083316,1.0,before 2015,0.0,0.0,32765,10000.0,sedan,1,0,1,0.0
647951,0,1,0-9y,none,poverty,0.3719180738581397,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1.0
730350,3,1,30y+,high school,upper class,,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,4,0,5,0.0
866021,2,0,0-9y,university,upper class,0.6232137561572811,1.0,after 2015,0.0,1.0,32765,7000.0,sedan,0,0,0,0.0
948344,1,1,10-19y,university,working class,,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,4,1,3,0.0
50084,1,1,10-19y,none,working class,0.4894506956168617,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,1,0,1,0.0
663564,0,0,0-9y,none,poverty,0.3698460345206058,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
241973,3,0,30y+,high school,upper class,0.6293380939717407,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,2,0,2,0.0
570007,1,0,0-9y,high school,middle class,0.6800309608604136,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,0.0
440294,2,1,20-29y,high school,middle class,0.5990163189686176,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,2,0,4,0.0
65912,1,0,10-19y,high school,upper class,0.4517757031421484,0.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,1,0.0
731473,0,0,0-9y,none,poverty,,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
474971,2,1,20-29y,university,middle class,0.5131929341910539,1.0,before 2015,1.0,1.0,32765,5000.0,sedan,7,1,2,0.0
302730,3,0,0-9y,high school,upper class,0.5938397667961058,1.0,after 2015,0.0,1.0,92101,14000.0,sedan,0,0,0,0.0
867300,3,1,0-9y,university,upper class,0.5183450827189473,1.0,after 2015,0.0,0.0,92101,,sedan,0,0,0,0.0
55307,1,0,10-19y,university,upper class,0.5693042359300508,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,1,0,1,0.0
157650,1,1,0-9y,none,middle class,0.5608602241643745,0.0,before 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,1.0
551688,2,0,10-19y,university,upper class,0.7699371488819384,0.0,after 2015,0.0,1.0,32765,7000.0,sedan,2,0,1,1.0
490886,2,0,0-9y,university,upper class,0.6911987777696117,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0
329598,1,0,0-9y,none,middle class,,0.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,1.0
552826,0,1,0-9y,university,poverty,0.4850689156287118,0.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,1.0
294060,2,0,20-29y,university,upper class,,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,2,0,3,0.0
10217,3,1,30y+,high school,upper class,0.5244870788093159,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,2,0,4,0.0
252056,1,0,10-19y,university,working class,0.3131253353296388,0.0,before 2015,0.0,0.0,32765,14000.0,sedan,4,1,0,1.0
893933,1,1,10-19y,university,upper class,0.6307566300447909,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,0.0
513598,2,1,20-29y,university,upper class,0.6051303442238017,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,0,2,0.0
502873,0,1,0-9y,university,middle class,0.5195575514701699,1.0,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,0.0
77981,1,0,0-9y,high school,upper class,0.6705723025037389,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,1.0
930258,1,1,10-19y,university,middle class,0.448383125023734,0.0,after 2015,0.0,0.0,21217,14000.0,sedan,0,0,0,1.0
591054,2,0,10-19y,high school,middle class,0.6542072923919743,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,0,3,0.0
709288,1,1,10-19y,none,middle class,0.4507150361003323,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,2,1.0
621378,2,0,20-29y,high school,middle class,0.6542522695839297,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,5,0.0
667912,3,0,0-9y,university,upper class,0.5499953205668339,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
310737,0,0,0-9y,high school,poverty,0.2859511282028409,0.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0
843573,1,0,0-9y,university,working class,0.3415769205431839,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
839121,3,0,10-19y,none,middle class,0.5664726020813448,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,1,0,2,0.0
739524,1,0,0-9y,university,upper class,0.6500288224298764,1.0,before 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,1.0
520318,0,0,0-9y,none,poverty,0.4029123672351339,0.0,before 2015,0.0,0.0,32765,15000.0,sedan,0,0,0,1.0
412029,2,0,20-29y,high school,upper class,0.6992028342229414,1.0,after 2015,1.0,0.0,10238,13000.0,sedan,2,1,1,0.0
767868,1,1,10-19y,high school,working class,0.4569985464911789,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,1,2,0.0
690336,0,0,0-9y,none,poverty,0.4674100456981467,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
453713,2,0,0-9y,high school,upper class,0.5889931124102499,1.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,0.0
456102,1,1,10-19y,university,middle class,0.328671664213881,1.0,after 2015,0.0,1.0,10238,,sedan,3,0,1,0.0
292609,3,0,10-19y,university,upper class,0.6603027887946995,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,0.0
821932,3,0,30y+,university,upper class,,1.0,before 2015,1.0,1.0,32765,5000.0,sedan,4,3,1,0.0
309784,3,0,10-19y,high school,upper class,0.6336320793002547,1.0,after 2015,1.0,1.0,21217,9000.0,sports car,2,0,0,1.0
623367,3,1,20-29y,university,upper class,0.6859457213719147,1.0,before 2015,1.0,1.0,32765,5000.0,sedan,4,1,4,0.0
944240,2,0,0-9y,high school,upper class,0.7219201756268278,0.0,after 2015,0.0,1.0,92101,11000.0,sedan,0,0,0,1.0
749577,3,1,0-9y,university,upper class,0.7175269462003973,0.0,after 2015,0.0,0.0,10238,15000.0,sports car,0,0,0,1.0
235168,3,0,30y+,university,upper class,0.7217744198745549,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,4,0,0,0.0
427048,2,0,20-29y,university,upper class,0.6566734374738987,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,1,0.0
994450,2,1,20-29y,university,upper class,0.7592246057233212,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,8,2,1,1.0
650235,1,0,10-19y,university,middle class,0.5428523404936632,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,1,0,2,0.0
985851,0,1,0-9y,none,poverty,0.3517128768422053,0.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,1.0
608261,0,0,0-9y,high school,middle class,0.4253480722703757,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
384446,2,1,20-29y,university,upper class,0.6331028718806417,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,1,0.0
333255,3,0,20-29y,high school,upper class,0.7376100679194095,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,4,1,0,0.0
370707,1,1,10-19y,high school,upper class,0.6238595839166803,1.0,before 2015,1.0,0.0,32765,9000.0,sedan,5,0,1,0.0
95823,2,0,10-19y,high school,upper class,0.5097640526667242,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,4,0.0
485103,1,1,10-19y,high school,upper class,0.7049433758654299,1.0,after 2015,1.0,0.0,10238,14000.0,sedan,1,1,3,0.0
867896,2,0,20-29y,university,upper class,0.6140851562528803,1.0,after 2015,1.0,1.0,32765,5000.0,sedan,2,1,0,0.0
124944,0,0,0-9y,none,working class,0.4190926685040132,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0
698612,2,0,20-29y,none,working class,0.4933174043193682,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,0,4,0.0
59621,0,0,0-9y,university,working class,,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,0.0
897340,1,1,10-19y,none,poverty,0.2501384621023105,0.0,before 2015,0.0,1.0,10238,17000.0,sedan,1,0,0,1.0
778184,3,0,30y+,university,upper class,0.5069172347691039,1.0,after 2015,1.0,1.0,10238,,sedan,1,0,1,0.0
927179,2,0,10-19y,none,poverty,0.3276112232724698,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,1,0,1.0
106530,0,1,0-9y,high school,middle class,0.5246298573341577,0.0,after 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,1.0
410504,2,0,10-19y,high school,middle class,0.5926096840740965,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
546281,1,1,10-19y,none,working class,,0.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,3,1.0
485859,3,1,20-29y,high school,upper class,0.7123218578450321,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,3,0,4,0.0
28229,0,1,0-9y,university,middle class,0.3054650662533321,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
865228,2,0,20-29y,university,upper class,0.4751933712775319,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,3,1,1,0.0
422409,1,0,10-19y,high school,poverty,0.3233952211549333,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,2,0,2,0.0
540977,1,0,10-19y,university,upper class,0.674254143860007,1.0,after 2015,0.0,1.0,10238,7000.0,sedan,2,0,0,0.0
291575,1,1,10-19y,none,poverty,0.3688141910403541,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,3,1.0
262143,1,1,10-19y,high school,middle class,0.3917680680723771,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,3,0,0,0.0
277926,1,1,10-19y,high school,upper class,0.5826918254401455,1.0,after 2015,0.0,1.0,32765,13000.0,sedan,4,0,2,1.0
888987,1,0,10-19y,university,upper class,0.5692360723379172,1.0,after 2015,1.0,0.0,32765,12000.0,sedan,0,0,0,0.0
83709,2,1,20-29y,high school,upper class,,1.0,before 2015,1.0,0.0,32765,9000.0,sedan,10,0,3,0.0
67595,1,0,10-19y,high school,middle class,0.6215692547101925,0.0,before 2015,0.0,1.0,10238,17000.0,sedan,1,0,0,0.0
174969,1,0,10-19y,none,poverty,,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
159799,1,0,0-9y,none,poverty,0.2052963796958856,1.0,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,1.0
498013,1,1,0-9y,high school,working class,0.3746985157862142,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0
887362,0,0,0-9y,high school,poverty,0.3447214705641955,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,1.0
407928,3,1,10-19y,high school,upper class,0.4454055686003449,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,1,0,2,0.0
305200,0,0,0-9y,high school,poverty,0.4982558877052364,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0
650746,1,0,10-19y,none,working class,,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,3,1.0
867914,1,0,0-9y,university,upper class,,1.0,after 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0
584251,1,1,10-19y,university,middle class,0.5185963629820975,1.0,before 2015,0.0,1.0,10238,,sedan,2,0,1,1.0
500186,2,0,20-29y,high school,upper class,0.58168555413175,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,2,1,0,0.0
785595,3,0,30y+,high school,middle class,0.4610398579311485,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,3,0,3,0.0
175718,3,1,30y+,high school,middle class,0.707410723375504,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,3,1,3,0.0
780897,1,1,0-9y,high school,working class,0.4074955902909253,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0
515041,3,1,10-19y,university,upper class,0.5934258727117244,1.0,after 2015,0.0,1.0,32765,13000.0,sedan,4,1,2,0.0
86219,1,1,10-19y,university,upper class,0.467843765632501,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,3,0.0
236909,0,1,0-9y,high school,working class,0.3225694941788896,1.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,1.0
170391,3,0,20-29y,high school,upper class,0.5888021385021842,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,2,0.0
465150,3,1,30y+,university,middle class,0.561353084181797,1.0,before 2015,1.0,1.0,10238,6000.0,sedan,8,0,9,0.0
503901,0,0,0-9y,high school,working class,0.415256215230192,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
391958,2,0,10-19y,high school,upper class,0.7597218689925157,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,2,0.0
9810,0,1,0-9y,high school,working class,0.3777147276110605,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
966113,0,0,0-9y,none,poverty,0.5131630001638587,0.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,1.0
855349,1,1,10-19y,high school,middle class,0.7534458230449081,1.0,before 2015,0.0,0.0,32765,12000.0,sedan,4,0,1,0.0
787379,1,0,10-19y,none,working class,0.4639411087275576,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,1,0,1,0.0
420721,2,1,20-29y,none,middle class,0.4723758873069391,1.0,before 2015,1.0,1.0,10238,10000.0,sports car,4,0,3,0.0
395233,2,1,0-9y,high school,upper class,0.6130724079074048,1.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,1.0
322955,2,1,20-29y,high school,upper class,0.6878227089063427,1.0,after 2015,1.0,1.0,32765,,sedan,7,0,1,0.0
936100,1,0,10-19y,high school,middle class,,1.0,before 2015,1.0,1.0,32765,,sedan,1,2,0,1.0
731941,1,0,0-9y,none,poverty,0.3044782230239015,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
856747,0,1,0-9y,high school,working class,,1.0,before 2015,1.0,1.0,92101,10000.0,sedan,0,0,0,1.0
16431,1,1,10-19y,high school,middle class,0.5815271754016657,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,4,0,1,0.0
264604,1,1,10-19y,none,middle class,0.6180001370819622,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
138845,2,1,20-29y,university,upper class,0.5391318538288697,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,3,0,1,0.0
479267,1,1,10-19y,high school,working class,0.2835499981405837,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,4,0,0,0.0
563336,3,1,20-29y,high school,upper class,0.6581143715737761,1.0,after 2015,1.0,1.0,10238,,sedan,1,0,4,0.0
201110,1,1,0-9y,high school,poverty,0.3565970805276302,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
386978,3,0,30y+,university,upper class,0.6721556253961893,0.0,after 2015,1.0,1.0,92101,11000.0,sedan,3,0,1,0.0
559705,0,0,0-9y,high school,middle class,0.5996663917766188,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
830121,3,0,20-29y,university,upper class,0.7530509465119786,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,2,0,0,1.0
169421,0,0,0-9y,university,middle class,0.564717400251573,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
360899,3,1,30y+,high school,upper class,0.6898209845483038,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,1,4,0.0
42198,1,1,10-19y,university,working class,0.5554123081055184,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,1,1.0
47628,1,0,10-19y,university,working class,0.4347996406673757,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,2,0,0,0.0
991473,2,0,10-19y,none,upper class,,0.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
267171,2,1,20-29y,university,upper class,0.4268419942247292,1.0,before 2015,1.0,1.0,92101,14000.0,sedan,3,0,1,1.0
380265,1,0,0-9y,high school,working class,,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0
332700,2,0,20-29y,university,upper class,0.5298649623852705,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,1,0.0
30802,3,0,0-9y,university,upper class,0.5902500669549591,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
305388,2,1,0-9y,university,upper class,0.5253374353831595,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
684447,1,0,0-9y,none,poverty,0.2639219473350823,0.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,1.0
189983,1,1,10-19y,university,upper class,0.7580551774843504,1.0,before 2015,0.0,1.0,92101,13000.0,sedan,2,0,1,1.0
703581,1,1,10-19y,high school,upper class,0.4473939530293328,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,4,0.0
591329,2,0,20-29y,none,middle class,,1.0,before 2015,0.0,0.0,32765,11000.0,sedan,4,0,0,0.0
894135,1,1,10-19y,university,upper class,0.4670944743476774,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,2,1,2,0.0
45019,1,0,0-9y,university,middle class,0.6714519317340388,0.0,before 2015,0.0,1.0,92101,14000.0,sedan,0,0,0,0.0
117854,2,0,20-29y,high school,upper class,0.4593780226778861,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,6,0,2,0.0
469772,0,1,0-9y,university,working class,0.5251503019981206,0.0,before 2015,0.0,1.0,32765,8000.0,sedan,0,0,0,1.0
529208,3,1,30y+,university,upper class,,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,5,0,4,0.0
890246,1,0,0-9y,none,working class,0.4113887944961863,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
49178,2,1,10-19y,none,middle class,0.6441631184817507,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,1,1.0
376531,1,0,10-19y,high school,poverty,0.3533941820525979,1.0,before 2015,0.0,0.0,32765,11000.0,sports car,1,0,0,0.0
