id,age,gender,driving_exp_clean,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome
499640,1,1,10-19,university,upper class,0.4420366893683639,1.0,before 2015,1.0,1,7000.0,sedan,2,0,0,0.0
86519,1,1,10-19,high school,poverty,0.3723248690093146,0.0,before 2015,1.0,1,10000.0,sedan,2,0,3,1.0
806138,1,1,0-9,university,upper class,0.6758723453150435,1.0,before 2015,1.0,1,13000.0,sedan,0,0,0,1.0
138404,3,1,30+,high school,middle class,0.515812809602791,1.0,before 2015,0.0,1,14000.0,sedan,3,0,3,0.0
90623,1,1,10-19,none,working class,0.4217476842268335,0.0,before 2015,0.0,1,11697.003206900365,sports car,1,0,1,1.0
930350,3,1,30+,university,upper class,0.5838715347636926,1.0,before 2015,1.0,1,12000.0,sedan,3,0,4,0.0
618204,2,0,20-29,high school,middle class,0.5586868246536524,0.0,before 2015,1.0,1,7000.0,sedan,4,1,0,0.0
22674,0,0,0-9,high school,poverty,0.515812809602791,0.0,before 2015,0.0,0,15000.0,sedan,0,0,0,1.0
240384,2,1,20-29,high school,upper class,0.6321993849634755,1.0,before 2015,1.0,0,10000.0,sedan,2,0,2,0.0
49673,3,1,30+,university,upper class,0.4245151278139132,1.0,after 2015,0.0,1,13000.0,sedan,7,1,3,0.0
409904,3,0,0-9,high school,upper class,0.5585067510751159,1.0,after 2015,0.0,1,11697.003206900365,sports car,0,0,0,0.0
985408,1,1,10-19,university,upper class,0.6468445561336958,1.0,before 2015,0.0,1,10000.0,sedan,4,1,0,0.0
974380,2,0,20-29,high school,upper class,0.4169178873741152,1.0,before 2015,0.0,1,12000.0,sedan,3,0,0,0.0
41884,2,0,20-29,high school,upper class,0.515812809602791,1.0,before 2015,0.0,1,11000.0,sedan,1,0,1,0.0
170034,2,1,20-29,university,upper class,0.7258759547550023,1.0,before 2015,1.0,1,10000.0,sedan,0,2,0,0.0
593823,3,1,30+,university,upper class,0.6931800347068969,1.0,after 2015,0.0,0,14000.0,sedan,4,0,1,0.0
505951,3,1,30+,university,upper class,0.5522411614595389,1.0,before 2015,0.0,1,11697.003206900365,sedan,3,1,6,0.0
258856,1,1,10-19,university,middle class,0.3850924462355255,1.0,before 2015,0.0,1,15000.0,sedan,2,1,0,1.0
672542,3,1,20-29,university,upper class,0.4721412440122079,1.0,before 2015,1.0,1,11000.0,sedan,3,0,1,0.0
453418,2,1,10-19,university,upper class,0.6898557481349145,1.0,after 2015,1.0,1,9000.0,sedan,1,0,1,0.0
746285,3,1,30+,university,upper class,0.5579938528070139,1.0,after 2015,1.0,1,8000.0,sedan,11,2,0,0.0
526996,2,0,10-19,high school,upper class,0.6333926663072394,1.0,before 2015,0.0,1,16000.0,sedan,1,0,0,1.0
450086,2,0,10-19,high school,middle class,0.515812809602791,1.0,before 2015,0.0,1,10000.0,sedan,2,0,0,1.0
777322,0,1,0-9,high school,poverty,0.4109658882409655,0.0,before 2015,0.0,0,9000.0,sports car,0,0,0,1.0
151587,1,1,10-19,university,working class,0.5332127241455101,0.0,before 2015,0.0,0,13000.0,sedan,0,0,0,1.0
183441,2,1,20-29,university,upper class,0.5773259298186989,1.0,after 2015,0.0,1,11000.0,sedan,2,0,5,0.0
686824,3,0,10-19,high school,upper class,0.6894318277896103,1.0,after 2015,0.0,1,16000.0,sedan,0,0,0,0.0
801325,1,0,0-9,high school,middle class,0.6522244431750291,1.0,after 2015,0.0,1,9000.0,sedan,0,0,0,0.0
933768,2,1,20-29,university,upper class,0.6614527533619113,1.0,before 2015,0.0,0,11000.0,sedan,7,1,2,0.0
267864,1,0,10-19,high school,working class,0.515812809602791,0.0,before 2015,0.0,0,12000.0,sedan,1,0,0,1.0
494053,1,1,10-19,university,middle class,0.7313646054531775,1.0,after 2015,0.0,1,8000.0,sedan,3,0,1,0.0
649374,3,1,20-29,university,upper class,0.5274739804876885,1.0,after 2015,1.0,1,9000.0,sedan,5,0,4,0.0
763039,1,1,10-19,university,upper class,0.5980540897473269,0.0,before 2015,0.0,1,13000.0,sedan,0,0,3,0.0
259300,2,0,20-29,high school,middle class,0.5377571686257666,1.0,before 2015,1.0,1,11000.0,sedan,2,0,0,0.0
80504,1,1,10-19,university,poverty,0.515812809602791,0.0,before 2015,0.0,0,14000.0,sedan,0,0,3,1.0
827716,2,0,10-19,university,upper class,0.4679138331530879,1.0,before 2015,1.0,1,10000.0,sedan,0,0,0,0.0
860657,3,0,0-9,university,upper class,0.515812809602791,0.0,before 2015,1.0,1,10000.0,sedan,0,0,0,0.0
184990,1,0,10-19,high school,middle class,0.5642939728131308,1.0,before 2015,0.0,1,13000.0,sedan,1,0,0,0.0
429601,1,0,0-9,university,working class,0.5238648570285495,1.0,after 2015,1.0,1,9000.0,sedan,0,0,0,0.0
712750,1,1,10-19,university,upper class,0.6061011914225082,0.0,after 2015,0.0,0,11000.0,sedan,5,0,0,0.0
458721,1,0,0-9,university,middle class,0.6237900769375626,0.0,before 2015,0.0,1,8000.0,sedan,0,0,0,1.0
842781,2,0,20-29,high school,upper class,0.7130791317570622,1.0,before 2015,0.0,1,10000.0,sedan,3,0,1,0.0
620243,3,1,30+,university,upper class,0.4873628706992316,1.0,before 2015,1.0,1,13000.0,sedan,5,4,9,0.0
164865,0,1,0-9,none,poverty,0.5574101037418253,0.0,before 2015,0.0,0,16000.0,sedan,0,0,0,1.0
974797,0,1,0-9,none,poverty,0.2711130457721413,0.0,after 2015,0.0,1,11000.0,sedan,0,0,0,1.0
877603,2,1,20-29,university,upper class,0.6365452038481185,1.0,after 2015,0.0,1,13000.0,sedan,2,0,2,0.0
832426,0,1,0-9,none,poverty,0.515812809602791,0.0,before 2015,0.0,0,14000.0,sedan,0,0,0,1.0
802348,1,0,10-19,high school,working class,0.4019744122192817,1.0,before 2015,0.0,1,15000.0,sports car,1,0,1,0.0
483077,1,0,10-19,none,middle class,0.6177517413016478,0.0,before 2015,1.0,1,9000.0,sedan,2,0,0,1.0
158868,2,1,20-29,high school,middle class,0.5777847889982202,0.0,before 2015,0.0,1,12000.0,sedan,3,2,2,0.0
311896,0,1,0-9,none,poverty,0.4223724934319409,0.0,after 2015,0.0,0,15000.0,sedan,0,0,0,1.0
524877,0,0,0-9,university,middle class,0.6809116929366064,1.0,after 2015,0.0,1,10000.0,sedan,0,0,0,0.0
382122,2,1,20-29,high school,middle class,0.515812809602791,1.0,before 2015,1.0,1,12000.0,sedan,3,1,5,0.0
38580,0,1,0-9,high school,working class,0.3249858221459045,1.0,before 2015,0.0,0,15000.0,sedan,0,0,0,1.0
369977,1,0,10-19,high school,upper class,0.6327674336385279,1.0,after 2015,1.0,0,8000.0,sedan,0,0,0,0.0
68702,2,1,20-29,university,upper class,0.5120469755291743,1.0,before 2015,1.0,1,9000.0,sedan,0,0,3,0.0
793749,1,1,10-19,university,working class,0.4650458561539821,0.0,before 2015,1.0,0,11697.003206900365,sedan,4,2,1,0.0
907579,2,1,20-29,high school,working class,0.4132449761316563,0.0,after 2015,0.0,1,13000.0,sedan,3,0,1,0.0
533785,2,1,20-29,high school,upper class,0.6291201591283238,1.0,after 2015,1.0,1,10000.0,sedan,5,2,7,0.0
854068,3,0,30+,university,upper class,0.8200196878140237,1.0,after 2015,1.0,1,15000.0,sedan,1,1,1,0.0
47896,0,0,0-9,high school,working class,0.5416544222018453,1.0,before 2015,0.0,1,15000.0,sedan,0,0,0,1.0
912505,1,1,10-19,university,middle class,0.5765924303012139,0.0,before 2015,0.0,0,16000.0,sedan,2,0,0,1.0
849983,3,0,0-9,high school,upper class,0.6952752089780221,0.0,after 2015,0.0,1,10000.0,sedan,0,0,0,0.0
784538,1,1,10-19,none,working class,0.4572508302646747,1.0,after 2015,0.0,0,11697.003206900365,sedan,0,0,0,0.0
849205,2,1,20-29,high school,middle class,0.4374925466030241,0.0,after 2015,0.0,1,11000.0,sedan,6,0,0,0.0
10545,0,1,0-9,high school,poverty,0.2330574689706777,0.0,before 2015,0.0,0,17000.0,sedan,0,0,0,1.0
284890,2,0,20-29,high school,middle class,0.6056746855305867,1.0,before 2015,1.0,1,10000.0,sedan,5,0,2,0.0
368197,0,1,0-9,high school,working class,0.3613318581329491,1.0,before 2015,0.0,1,11000.0,sedan,0,0,0,1.0
671756,1,1,10-19,university,middle class,0.515197471464652,1.0,after 2015,1.0,1,10000.0,sports car,7,0,1,0.0
376376,0,0,0-9,high school,poverty,0.2742570556762941,1.0,before 2015,0.0,1,12000.0,sedan,0,0,0,1.0
38769,2,0,20-29,high school,upper class,0.6705928629488258,1.0,before 2015,1.0,0,13000.0,sedan,0,0,0,0.0
20500,0,1,0-9,high school,working class,0.6370300180927041,0.0,after 2015,0.0,0,13000.0,sedan,0,0,0,0.0
728493,1,0,0-9,university,upper class,0.6966064948387024,0.0,after 2015,1.0,0,14000.0,sedan,0,0,0,0.0
943535,0,0,0-9,none,poverty,0.3627654869889801,1.0,before 2015,0.0,0,9000.0,sedan,0,0,0,1.0
826621,1,1,10-19,university,upper class,0.576642413549302,1.0,before 2015,1.0,1,10000.0,sedan,1,0,0,0.0
400017,1,0,10-19,none,poverty,0.2701930462498648,1.0,after 2015,1.0,0,12000.0,sedan,0,0,1,0.0
748793,2,1,0-9,university,upper class,0.5185680321634177,0.0,after 2015,0.0,1,10000.0,sedan,0,0,0,1.0
628348,1,0,10-19,university,middle class,0.515812809602791,1.0,before 2015,0.0,1,12000.0,sedan,3,1,0,1.0
67451,1,1,0-9,high school,middle class,0.535099309674635,1.0,before 2015,1.0,0,11000.0,sedan,0,0,0,0.0
958920,2,0,20-29,none,middle class,0.3715929512772006,1.0,after 2015,1.0,1,6000.0,sedan,3,1,1,0.0
621378,2,0,20-29,high school,middle class,0.6542522695839297,1.0,before 2015,1.0,1,14000.0,sedan,0,0,5,0.0
34995,2,0,20-29,high school,upper class,0.6727438741294436,1.0,before 2015,1.0,0,15000.0,sedan,1,0,0,0.0
104866,2,0,0-9,high school,working class,0.515812809602791,0.0,before 2015,0.0,1,10000.0,sedan,0,0,0,1.0
241965,2,1,20-29,university,upper class,0.4895937410595604,1.0,after 2015,0.0,1,12000.0,sedan,4,0,2,0.0
839311,3,1,30+,none,middle class,0.515812809602791,1.0,before 2015,1.0,1,9000.0,sedan,4,1,6,0.0
458071,1,1,0-9,university,upper class,0.4303346446522289,1.0,before 2015,1.0,1,11000.0,sedan,0,0,0,0.0
27119,3,1,0-9,university,upper class,0.5659067951087425,1.0,before 2015,1.0,1,9000.0,sedan,0,0,0,1.0
8488,0,0,0-9,university,middle class,0.2484012154074144,1.0,after 2015,1.0,1,10000.0,sedan,0,0,0,0.0
3643,0,1,0-9,high school,poverty,0.3277602763703803,0.0,before 2015,0.0,0,16000.0,sedan,0,0,0,1.0
925661,3,0,10-19,university,upper class,0.5501440126091397,1.0,before 2015,1.0,1,7000.0,sedan,2,0,0,0.0
972848,3,1,30+,high school,upper class,0.515812809602791,0.0,before 2015,0.0,1,10000.0,sedan,5,1,4,0.0
177341,2,1,10-19,high school,upper class,0.5360846880395218,1.0,before 2015,1.0,1,11000.0,sports car,1,0,2,0.0
805924,1,0,10-19,high school,working class,0.3664626626338756,1.0,before 2015,0.0,0,14000.0,sedan,1,0,0,1.0
636331,3,0,30+,high school,upper class,0.4186462666783617,0.0,after 2015,1.0,0,11000.0,sedan,7,1,3,0.0
306817,1,1,10-19,high school,upper class,0.515812809602791,1.0,before 2015,0.0,1,13000.0,sports car,2,0,1,0.0
472301,2,0,20-29,high school,middle class,0.5350647203236554,1.0,after 2015,1.0,1,11697.003206900365,sedan,1,0,4,0.0
184604,1,1,10-19,university,upper class,0.5416548065025522,1.0,after 2015,1.0,1,13000.0,sedan,3,0,2,0.0
11761,3,0,20-29,university,upper class,0.8022750062675513,1.0,after 2015,1.0,1,12000.0,sedan,3,0,1,0.0
113052,1,1,0-9,high school,middle class,0.7347001277334391,1.0,before 2015,0.0,0,16000.0,sedan,0,0,0,1.0
51511,3,0,10-19,university,upper class,0.7725842396081845,0.0,before 2015,0.0,1,16000.0,sedan,1,0,0,1.0
26790,2,1,10-19,none,middle class,0.515812809602791,1.0,after 2015,1.0,1,15000.0,sedan,0,0,2,0.0
425747,1,0,0-9,university,upper class,0.6082027648430689,0.0,after 2015,1.0,1,6000.0,sedan,0,0,0,0.0
728097,3,0,30+,high school,upper class,0.6131527816300589,1.0,before 2015,1.0,1,10000.0,sedan,1,1,1,0.0
850079,0,0,0-9,high school,poverty,0.515812809602791,0.0,before 2015,0.0,0,13000.0,sedan,0,0,0,1.0
686900,1,0,10-19,university,working class,0.4992473095659585,0.0,before 2015,0.0,0,17000.0,sedan,0,0,1,1.0
262721,1,0,10-19,high school,poverty,0.3801588643206439,0.0,after 2015,0.0,0,17000.0,sedan,0,0,0,1.0
930134,3,1,30+,high school,upper class,0.4929435502195342,0.0,after 2015,1.0,1,13000.0,sedan,7,0,3,0.0
845655,3,1,30+,university,upper class,0.6519123625904758,1.0,after 2015,1.0,1,13000.0,sedan,5,1,6,0.0
748515,2,0,0-9,university,upper class,0.6465278405621178,1.0,before 2015,1.0,1,9000.0,sedan,0,0,0,0.0
731595,3,1,10-19,university,upper class,0.6742942378613556,1.0,after 2015,1.0,1,6000.0,sedan,2,0,2,0.0
647888,2,0,10-19,none,working class,0.509910296776192,0.0,before 2015,0.0,0,13000.0,sedan,0,0,1,0.0
836845,2,1,10-19,university,upper class,0.6240850982971254,0.0,after 2015,1.0,0,11697.003206900365,sedan,0,0,0,0.0
501483,1,0,0-9,high school,working class,0.4539321185254526,1.0,before 2015,1.0,1,9000.0,sports car,0,0,0,0.0
879310,3,0,20-29,high school,upper class,0.6973899990930335,1.0,before 2015,1.0,1,8000.0,sedan,3,3,0,0.0
928760,1,1,10-19,none,poverty,0.4693145545863751,0.0,before 2015,0.0,1,10000.0,sedan,2,0,4,1.0
400118,1,0,10-19,high school,upper class,0.7882455199977025,1.0,after 2015,1.0,0,12000.0,sedan,0,1,0,0.0
154388,3,0,0-9,university,upper class,0.6879374825561041,1.0,after 2015,1.0,0,13000.0,sedan,0,0,0,1.0
257863,3,0,0-9,university,upper class,0.8016635665229673,1.0,after 2015,1.0,1,10000.0,sedan,0,0,0,0.0
852514,1,1,10-19,university,upper class,0.7312594762628961,1.0,after 2015,0.0,1,12000.0,sedan,0,0,0,0.0
327702,1,1,10-19,none,poverty,0.4637100759339165,1.0,before 2015,0.0,1,12000.0,sedan,4,0,1,0.0
147573,0,1,0-9,high school,poverty,0.3412799504711933,1.0,before 2015,0.0,0,14000.0,sedan,0,0,0,1.0
64984,0,1,0-9,none,working class,0.4025785640861608,1.0,before 2015,0.0,0,14000.0,sedan,0,0,0,1.0
432058,2,1,10-19,university,middle class,0.6080560740690575,1.0,after 2015,0.0,1,9000.0,sedan,0,0,3,0.0
35975,0,1,0-9,university,middle class,0.4401334295045821,1.0,after 2015,0.0,0,15000.0,sedan,0,0,0,0.0
157712,2,0,10-19,university,upper class,0.7010779053023868,1.0,after 2015,1.0,1,8000.0,sedan,3,0,0,0.0
458428,1,0,10-19,high school,upper class,0.8246055134031282,1.0,after 2015,0.0,0,14000.0,sedan,1,0,1,0.0
955572,1,1,10-19,high school,poverty,0.2903776965781191,0.0,before 2015,1.0,1,12000.0,sedan,4,0,5,1.0
304803,1,0,0-9,high school,middle class,0.515812809602791,1.0,before 2015,1.0,1,8000.0,sports car,0,0,0,0.0
712569,1,1,10-19,none,working class,0.4837379873205136,0.0,before 2015,0.0,1,13000.0,sedan,1,0,0,1.0
741897,0,1,0-9,university,working class,0.3235317279702856,1.0,before 2015,0.0,0,13000.0,sedan,0,0,0,1.0
857693,1,1,10-19,university,working class,0.3650069332106529,1.0,before 2015,1.0,0,12000.0,sedan,1,0,0,1.0
425088,0,1,0-9,university,working class,0.4883411676791918,1.0,after 2015,0.0,1,11000.0,sedan,0,0,0,0.0
277190,1,1,0-9,none,poverty,0.3655378886767161,0.0,before 2015,0.0,1,14000.0,sedan,0,0,0,1.0
440831,0,1,0-9,university,working class,0.3900668519222092,0.0,before 2015,0.0,0,16000.0,sedan,0,0,0,1.0
334193,1,1,10-19,high school,middle class,0.515812809602791,1.0,before 2015,0.0,0,10000.0,sedan,1,0,0,0.0
24255,3,1,30+,high school,upper class,0.6222449132769979,1.0,after 2015,1.0,1,8000.0,sedan,4,0,4,0.0
150039,2,0,20-29,high school,working class,0.4807836318448826,0.0,before 2015,0.0,1,11697.003206900365,sedan,3,1,4,0.0
622084,1,0,10-19,university,poverty,0.3659826288949173,1.0,before 2015,0.0,1,14000.0,sedan,0,0,1,0.0
383423,0,0,0-9,none,poverty,0.3387308869583736,1.0,before 2015,0.0,0,11697.003206900365,sedan,0,0,0,1.0
813305,1,1,10-19,high school,middle class,0.5449762448529542,0.0,before 2015,1.0,0,12000.0,sedan,0,0,1,1.0
889181,2,0,10-19,university,upper class,0.5171903559665946,1.0,before 2015,1.0,1,9000.0,sedan,2,0,0,0.0
255073,2,0,0-9,university,upper class,0.4822812248557766,1.0,after 2015,0.0,1,11000.0,sedan,0,0,0,0.0
981118,0,0,0-9,high school,poverty,0.3979969052622514,0.0,before 2015,0.0,1,10000.0,sedan,0,0,0,1.0
277877,0,0,0-9,none,poverty,0.3505557155422572,0.0,before 2015,1.0,0,14000.0,sedan,0,0,0,1.0
24396,1,0,10-19,high school,poverty,0.4144618670550359,0.0,before 2015,1.0,1,10000.0,sedan,3,0,1,0.0
817251,1,1,10-19,high school,middle class,0.6640911967203269,1.0,before 2015,0.0,0,11000.0,sedan,0,1,3,0.0
734738,0,0,0-9,none,poverty,0.4999499112302965,0.0,before 2015,1.0,0,13000.0,sedan,0,0,0,1.0
359219,3,1,0-9,high school,upper class,0.5702930111850311,1.0,after 2015,1.0,0,15000.0,sedan,0,0,0,0.0
79770,2,1,0-9,high school,upper class,0.575674930892843,1.0,before 2015,0.0,0,12000.0,sedan,0,0,0,1.0
829614,2,1,10-19,university,middle class,0.4107534729412132,1.0,after 2015,0.0,0,11000.0,sedan,1,0,1,0.0
572609,1,1,10-19,none,poverty,0.4128149890162617,1.0,before 2015,0.0,0,14000.0,sedan,0,0,1,0.0
382139,2,1,20-29,high school,upper class,0.6275311090640938,1.0,after 2015,1.0,1,14000.0,sedan,3,0,6,0.0
826053,3,1,30+,university,upper class,0.7244869628614676,1.0,after 2015,1.0,1,12000.0,sedan,6,1,3,0.0
780041,2,0,20-29,none,poverty,0.3648882615904017,1.0,before 2015,0.0,1,11697.003206900365,sedan,0,1,2,1.0
53828,0,1,0-9,high school,working class,0.4987146666985322,0.0,before 2015,1.0,1,8000.0,sedan,0,0,0,1.0
197062,1,1,0-9,none,poverty,0.4397448439215724,1.0,before 2015,0.0,1,13000.0,sedan,0,0,0,1.0
348146,1,0,10-19,none,poverty,0.2565912745042664,0.0,before 2015,0.0,0,12000.0,sedan,0,0,2,1.0
369502,1,0,10-19,none,poverty,0.4644064393036886,0.0,before 2015,0.0,0,15000.0,sedan,0,0,1,0.0
706833,0,1,0-9,none,poverty,0.515812809602791,0.0,before 2015,0.0,1,13000.0,sedan,0,0,0,1.0
156980,2,0,20-29,university,upper class,0.6894583760122324,1.0,after 2015,1.0,1,10000.0,sports car,2,0,0,0.0
981198,3,0,10-19,university,upper class,0.6815230265186409,1.0,before 2015,1.0,1,9000.0,sedan,1,0,0,0.0
985516,2,0,20-29,university,upper class,0.6334004735306085,1.0,before 2015,1.0,1,11697.003206900365,sedan,5,2,0,0.0
220413,2,0,20-29,high school,upper class,0.6641141721366366,1.0,before 2015,1.0,1,8000.0,sedan,4,0,2,0.0
2375,1,1,10-19,high school,middle class,0.3968410195135481,0.0,before 2015,0.0,0,13000.0,sedan,0,1,0,1.0
777879,1,0,10-19,high school,middle class,0.6251524522713268,0.0,after 2015,1.0,1,9000.0,sedan,5,0,0,0.0
81772,1,0,10-19,university,poverty,0.4865883085074041,0.0,before 2015,1.0,1,14000.0,sedan,1,0,2,0.0
592075,1,1,0-9,high school,middle class,0.4475817236304154,0.0,before 2015,1.0,1,10000.0,sedan,0,0,0,0.0
388171,1,1,10-19,high school,working class,0.427473042131671,1.0,before 2015,0.0,1,12000.0,sedan,0,0,0,0.0
593282,0,0,0-9,university,middle class,0.515812809602791,0.0,before 2015,0.0,0,17000.0,sedan,0,0,0,1.0
24745,0,1,0-9,none,poverty,0.3734099349230161,0.0,before 2015,0.0,1,9000.0,sedan,0,0,0,0.0
88904,2,1,20-29,university,upper class,0.6233380235253906,0.0,after 2015,1.0,1,6000.0,sedan,5,1,4,0.0
50734,0,0,0-9,none,poverty,0.3307771935047669,0.0,before 2015,1.0,1,13000.0,sedan,0,0,0,1.0
599629,0,0,0-9,high school,middle class,0.5884170099732666,1.0,after 2015,0.0,0,12000.0,sedan,0,0,0,0.0
883534,0,1,0-9,high school,middle class,0.4294014793588944,0.0,after 2015,1.0,1,11000.0,sedan,0,0,0,1.0
71781,0,1,0-9,university,middle class,0.4350460544954154,1.0,after 2015,0.0,1,10000.0,sedan,0,0,0,0.0
513497,0,1,0-9,university,poverty,0.515812809602791,1.0,before 2015,0.0,0,13000.0,sedan,0,0,0,1.0
938705,1,1,10-19,none,poverty,0.2776464231642333,0.0,before 2015,1.0,1,10000.0,sports car,4,0,4,0.0
7048,0,1,0-9,university,upper class,0.515812809602791,1.0,after 2015,0.0,0,17000.0,sedan,0,0,0,0.0
254017,2,0,20-29,university,upper class,0.5986280742743376,1.0,after 2015,1.0,0,8000.0,sedan,3,1,0,0.0
715348,3,1,30+,university,upper class,0.6359540391347808,1.0,before 2015,1.0,1,10000.0,sedan,5,2,3,0.0
563923,0,0,0-9,high school,poverty,0.219474431539439,0.0,before 2015,1.0,0,15000.0,sedan,0,0,0,0.0
606934,3,1,30+,university,middle class,0.4877163705214293,1.0,before 2015,1.0,1,14000.0,sedan,1,1,2,0.0
58535,1,1,0-9,university,middle class,0.4393528235041638,0.0,after 2015,1.0,1,8000.0,sedan,0,0,0,1.0
386944,0,1,0-9,high school,poverty,0.2699928074692025,0.0,before 2015,0.0,1,15000.0,sedan,0,0,0,1.0
670850,0,1,0-9,university,working class,0.4055600158887265,1.0,before 2015,0.0,0,17000.0,sedan,0,0,0,1.0
309217,1,0,0-9,high school,upper class,0.7124443067499009,1.0,after 2015,0.0,0,15000.0,sedan,0,0,0,0.0
659077,1,1,10-19,none,upper class,0.515812809602791,1.0,after 2015,1.0,1,12000.0,sedan,1,1,1,0.0
949507,1,1,0-9,university,upper class,0.6127229192722764,1.0,before 2015,0.0,0,11697.003206900365,sedan,0,0,0,1.0
493793,1,1,0-9,high school,middle class,0.5126081170171121,1.0,before 2015,1.0,1,9000.0,sedan,0,0,0,1.0
421862,2,0,20-29,university,upper class,0.64826623609342,1.0,before 2015,1.0,1,6000.0,sedan,6,0,0,0.0
654722,2,1,20-29,none,middle class,0.5870584176189222,1.0,before 2015,0.0,1,10000.0,sedan,4,1,1,0.0
762382,1,1,10-19,university,middle class,0.662974125323889,1.0,after 2015,1.0,1,8000.0,sports car,4,0,3,0.0
23145,3,0,10-19,none,middle class,0.4592947072936731,1.0,before 2015,1.0,1,10000.0,sports car,2,0,3,0.0
402240,3,1,0-9,university,upper class,0.4153303916861797,0.0,after 2015,1.0,1,10000.0,sedan,0,0,0,1.0
272017,3,1,30+,university,upper class,0.48677813254442,1.0,after 2015,1.0,1,13000.0,sedan,4,0,5,0.0
606154,1,0,10-19,university,working class,0.4044758799397153,0.0,before 2015,0.0,0,12000.0,sedan,1,0,0,0.0
640069,1,0,10-19,high school,middle class,0.6579868362422994,1.0,before 2015,1.0,0,17000.0,sedan,3,0,3,0.0
797155,1,0,10-19,high school,poverty,0.3122205327867228,1.0,before 2015,0.0,0,15000.0,sedan,0,1,1,0.0
189479,0,1,0-9,high school,working class,0.3780741998209805,0.0,before 2015,1.0,0,12000.0,sports car,0,0,0,1.0
75850,0,0,0-9,none,working class,0.5060336130247308,1.0,before 2015,0.0,0,14000.0,sedan,0,0,0,1.0
373070,2,0,20-29,university,upper class,0.515812809602791,1.0,before 2015,1.0,1,9000.0,sedan,4,0,1,0.0
548681,2,1,20-29,none,middle class,0.2281286996504181,0.0,before 2015,1.0,1,7000.0,sedan,8,2,2,0.0
575492,1,0,10-19,none,poverty,0.3440723769349517,1.0,before 2015,0.0,1,15000.0,sedan,0,0,2,0.0
710376,1,1,10-19,university,upper class,0.515812809602791,0.0,before 2015,0.0,0,15000.0,sedan,0,1,1,1.0
708052,3,0,30+,high school,middle class,0.4676528882912088,1.0,after 2015,0.0,1,11000.0,sedan,3,0,3,0.0
702990,3,1,0-9,university,upper class,0.6287896754571439,1.0,before 2015,1.0,1,12000.0,sedan,0,0,0,1.0
143689,2,0,20-29,none,upper class,0.6620369030712681,1.0,after 2015,1.0,1,10000.0,sedan,2,0,1,0.0
285723,1,0,0-9,high school,upper class,0.4657986319958903,1.0,before 2015,0.0,0,14000.0,sedan,0,0,0,1.0
778230,3,0,30+,university,upper class,0.6275676333855695,1.0,before 2015,1.0,0,13000.0,sedan,3,1,4,0.0
641250,2,1,0-9,university,upper class,0.7289629571901667,1.0,before 2015,1.0,1,12000.0,sedan,0,0,0,0.0
671080,0,0,0-9,high school,working class,0.6705840253332259,1.0,before 2015,1.0,0,12000.0,sedan,0,0,0,1.0
654562,0,0,0-9,none,poverty,0.3692475828312713,0.0,before 2015,1.0,0,13000.0,sedan,0,0,0,1.0
745999,2,0,20-29,high school,middle class,0.5461243165310067,0.0,before 2015,1.0,0,9000.0,sedan,3,0,1,0.0
468313,1,0,10-19,university,upper class,0.4375346760436853,0.0,before 2015,1.0,1,9000.0,sedan,1,0,1,0.0
418047,2,1,20-29,high school,upper class,0.5935481774271312,1.0,after 2015,1.0,1,8000.0,sedan,6,0,5,0.0
538128,1,0,10-19,none,poverty,0.515812809602791,1.0,before 2015,0.0,0,13000.0,sedan,0,0,0,0.0
552826,0,1,0-9,university,poverty,0.4850689156287118,0.0,before 2015,0.0,0,11697.003206900365,sedan,0,0,0,1.0
856747,0,1,0-9,high school,working class,0.515812809602791,1.0,before 2015,1.0,1,10000.0,sedan,0,0,0,1.0
77589,3,0,30+,university,upper class,0.6344631340760569,1.0,before 2015,0.0,1,14000.0,sedan,1,1,0,0.0
962434,1,1,10-19,high school,upper class,0.6012733666180051,1.0,before 2015,1.0,1,10000.0,sedan,1,0,2,0.0
441379,2,1,20-29,university,upper class,0.4281630460871221,1.0,after 2015,1.0,1,11697.003206900365,sedan,3,0,4,0.0
75569,2,0,20-29,high school,upper class,0.4956283926329951,0.0,after 2015,1.0,0,11000.0,sedan,2,0,0,0.0
478473,0,1,0-9,high school,upper class,0.4453608620470372,1.0,before 2015,0.0,0,14000.0,sedan,0,0,0,1.0
138861,1,1,0-9,high school,middle class,0.463003266668667,1.0,before 2015,1.0,1,8000.0,sedan,0,0,0,1.0
389871,1,1,0-9,university,upper class,0.5364485918496174,1.0,after 2015,1.0,1,10000.0,sedan,0,0,0,0.0
411365,1,1,10-19,university,working class,0.4474790749771535,0.0,before 2015,1.0,0,9000.0,sedan,2,0,1,0.0
185905,1,1,10-19,high school,poverty,0.4480598377541555,1.0,before 2015,0.0,1,15000.0,sedan,1,0,1,0.0
196588,0,1,0-9,none,poverty,0.3372573932305708,0.0,before 2015,1.0,1,11697.003206900365,sedan,0,0,0,1.0
768829,3,1,30+,university,upper class,0.5429139360138032,1.0,before 2015,1.0,1,7000.0,sedan,11,0,2,0.0
752775,2,1,0-9,university,upper class,0.6377499969959002,1.0,before 2015,0.0,1,11697.003206900365,sedan,0,0,0,1.0
210455,3,1,30+,university,upper class,0.4762108230923552,1.0,before 2015,1.0,1,10000.0,sedan,4,0,6,0.0
